valence,year,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo
0.7020000000000001,2000,0.0682,0.627,0.985,0.00127,0,0.127,-4.0539999999999985,1,0.0417,132.994
0.688,1957,0.981,0.491,0.311,0.0364,3,0.263,-16.122,1,0.0485,110.3
0.439,2020,0.0473,0.775,0.657,0,4,0.0915,-7.641,0,0.659,180.035
0.32,1960,0.8420000000000001,0.332,0.268,1.66e-6,3,0.321,-14.41,1,0.0421,78.806
0.405,1927,0.98,0.458,0.188,2.53e-5,4,0.16699999999999998,-15.998,0,0.0933,126.44
0.59,1991,0.0564,0.861,0.716,4.59e-5,6,0.388,-13.518,1,0.104,105.049
0.41,1966,0.388,0.125,0.966,1.66e-5,4,0.96,-4.275,1,0.19,177.90900000000005
0.355,1929,0.99,0.389,0.166,0.503,7,0.745,-14.848,1,0.07400000000000001,70.018
0.73,2009,0.00205,0.642,0.87,0,7,0.129,-4.096,1,0.11,119.987
0.416,1996,0.0943,0.77,0.444,0,10,0.0861,-12.226,0,0.44,83.375
0.767,2012,0.0126,0.6629999999999999,0.8759999999999999,0.0922,7,0.17600000000000002,-6.794,1,0.119,159.999
0.847,1979,0.00750999999999999,0.498,0.851,2.17e-5,6,0.228,-7.251,0,0.07,137.63299999999998
0.25,2004,0.0174,0.31,0.945,0.00750999999999999,8,0.211,-6.714,1,0.168,108.399
0.217,1979,0.422,0.248,0.454,9.04e-4,8,0.055,-15.038,1,0.043,165.979
0.37,2015,0.146,0.7829999999999999,0.5539999999999999,0,10,0.0783,-4.5,1,0.0444,120.048
0.441,1995,0.8059999999999999,0.612,0.475,8.5e-6,0,0.108,-8.899,0,0.0529,122.727
0.862,2016,0.486,0.655,0.5660000000000001,0,10,0.0907,-5.738,1,0.0302,96.803
0.5660000000000001,1988,0.0343,0.938,0.465,0,4,0.0768,-14.739,0,0.21600000000000005,101.985
0.531,1965,0.8140000000000001,0.445,0.407,0,1,0.0964,-9.501,1,0.0302,105.7
0.752,1999,0.318,0.831,0.59,0,1,0.101,-3.877,1,0.359,89.619
0.804,1953,0.986,0.6809999999999999,0.0411,1.82e-4,3,0.476,-20.096,1,0.487,145.813
0.807,1981,0.071,0.557,0.6579999999999999,0.0253,7,0.0529,-4.266,1,0.0527,182.007
0.635,1961,0.696,0.31,0.52,4.81e-6,0,0.277,-3.805,1,0.0285,184.716
0.214,1958,0.987,0.534,0.0247,0.00136,8,0.096,-21.58,1,0.0362,68.366
0.585,1985,0.162,0.677,0.423,0,7,0.084,-14.472,1,0.0444,126.717
0.8640000000000001,1997,0.121,0.649,0.545,0.149,7,0.0869,-10.953,0,0.0633,167.217
0.83,1922,0.993,0.388,0.202,0.917,8,0.111,-26.173,1,0.0517,181.105
0.484,1999,0.722,0.418,0.461,0,5,0.07400000000000001,-9.596,1,0.0395,177.31
0.575,1945,0.0727,0.698,0.16699999999999998,1.1e-5,1,0.0736,-20.365,1,0.945,104.178
0.418,1931,0.46,0.733,0.131,0,11,0.214,-18.094,0,0.95,112.345
0.748,1998,0.308,0.602,0.7709999999999999,6.64e-4,0,0.664,-5.444,1,0.0663,108.345
0.843,2002,0.109,0.5770000000000001,0.688,2.78e-6,6,0.0788,-8.735,1,0.032,81.032
0.326,1959,0.959,0.565,0.0743,1.39e-5,1,0.191,-24.968000000000004,1,0.311,87.31299999999996
0.337,1987,0.0896,0.493,0.856,0.00151,2,0.199,-7.956,1,0.0505,140.13
0.398,1955,0.72,0.36,0.69,1.72e-4,7,0.263,-7.066,0,0.0681,63.77
0.777,1966,0.086,0.823,0.569,3.73e-6,0,0.0677,-8.166,1,0.0372,100.575
0.853,1956,0.455,0.484,0.74,0.0307,3,0.102,-6.295,1,0.0408,123.23
0.495,1992,1.86e-4,0.687,0.373,0.0117,2,0.325,-13.988,1,0.101,110.504
0.8079999999999999,1938,0.982,0.617,0.409,0.215,0,0.24,-7.827000000000001,1,0.0511,134.972
0.485,1969,0.575,0.623,0.546,0.00572,7,0.0585,-9.683,1,0.0459,98.732
0.27,1960,0.963,0.321,0.412,7.3e-4,1,0.198,-14.405,1,0.0816,64.471
0.634,1968,0.637,0.542,0.454,0,9,0.218,-9.049,1,0.151,104.515
0.557,1948,0.993,0.515,0.16899999999999998,0.00108,2,0.0711,-7.88,0,0.119,141.844
0.54,1993,0.24,0.481,0.8240000000000001,0.0644,10,0.519,-9.508,0,0.215,113.789
0.627,2006,0.318,0.6779999999999999,0.585,0,9,0.065,-4.963,0,0.14300000000000002,83.959
0.5429999999999999,1967,0.6509999999999999,0.5770000000000001,0.496,8.58e-4,5,0.0846,-9.086,1,0.0344,140.623
0.389,2003,0.00431,0.49,0.976,0.0173,8,0.366,-6.597,1,0.0796,100.772
0.341,1984,0.627,0.7879999999999999,0.282,7.83e-4,7,0.0777,-11.344,1,0.0309,109.426
0.0878,1994,0.991,0.28300000000000003,0.0022,0.887,8,0.105,-41.733,1,0.0451,62.413
0.5820000000000001,1961,0.602,0.5329999999999999,0.227,0.00703,0,0.273,-16.52,1,0.0446,134.274
0.294,2004,0.0454,0.473,0.657,2.41e-6,6,0.068,-6.278,1,0.024,74.99600000000002
0.93,1963,0.0659,0.43,0.715,0.792,0,0.44,-9.635,0,0.0335,198.451
0.5660000000000001,2006,7.3799999999999e-4,0.6829999999999999,0.8859999999999999,0.00188,4,0.0524,-5.045,0,0.071,100.04
0.196,1995,0.68,0.282,0.277,0,9,0.373,-12.593,1,0.0317,149.384
0.728,1983,0.964,0.242,0.0964,0.772,0,0.109,-23.005,0,0.0415,80.848
0.0795,2004,8.8e-5,0.208,0.974,0.8420000000000001,7,0.183,-4.1560000000000015,1,0.206,187.452
0.338,1976,0.823,0.467,0.154,0,10,0.292,-18.641,0,0.321,173.59799999999996
0.5770000000000001,2015,2.57e-5,0.687,0.975,0.5660000000000001,6,0.0379,-9.516,0,0.042,137.981
0.887,1984,0.506,0.7859999999999999,0.597,6.18e-6,7,0.284,-11.754,1,0.177,77.472
0.6609999999999999,1942,0.993,0.529,0.15,0.281,7,0.284,-13.4,1,0.155,73.346
0.0666,2017,0.00584,0.5579999999999999,0.493,0.277,10,0.11,-10.630999999999998,0,0.0491,105.056
0.376,1965,0.897,0.381,0.313,0.0432,7,0.135,-11.852,0,0.0312,127.106
0.693,1961,0.595,0.6609999999999999,0.371,0,2,0.126,-9.388,1,0.0341,100.029
0.8340000000000001,1982,0.0183,0.466,0.652,0.00476,2,0.173,-12.831,1,0.0377,163.497
0.736,1972,0.397,0.464,0.614,0.0035,2,0.109,-11.073,1,0.0423,109.704
0.316,1983,4.34e-5,0.403,0.7829999999999999,0.00785999999999999,7,0.0481,-10.611,1,0.0589,149.226
0.0739,1991,0.945,0.21600000000000005,0.00551,0.768,5,0.07200000000000001,-38.731,1,0.042,83.369
0.0478,1986,0.8170000000000001,0.119,0.297,0.947,5,0.0746,-13.885,0,0.035,81.743
0.179,2011,0.731,0.449,0.385,0,0,0.958,-4.878,1,0.0301,123.299
0.731,1964,0.853,0.565,0.6809999999999999,0.00358,0,0.871,-7.631,1,0.123,119.003
0.312,1934,0.993,0.337,0.0518,0.705,11,0.254,-26.201,1,0.0306,84.984
0.285,2014,0.584,0.399,0.6729999999999999,2.44e-5,0,0.118,-5.506,1,0.0509,142.255
0.906,1972,0.8079999999999999,0.773,0.496,0,3,0.0858,-12.431,0,0.0383,120.724
0.6559999999999999,1985,0.052,0.6609999999999999,0.908,0,5,0.0708,-4.897,1,0.039,144.091
0.884,1998,0.892,0.541,0.382,0,10,0.15,-9.305,1,0.0639,169.245
0.8909999999999999,1986,0.256,0.846,0.535,1.77e-5,11,0.384,-11.66,0,0.0554,120.542
0.8240000000000001,1974,0.0415,0.608,0.71,1.63e-6,7,0.0624,-13.349,1,0.0277,106.366
0.62,1933,0.908,0.667,0.299,0.00395,7,0.0864,-11.774,1,0.042,108.655
0.0602,1948,0.968,0.282,0.0916,0.745,10,0.0879,-20.881,1,0.0459,97.039
0.473,1974,0.14800000000000002,0.631,0.365,0,4,0.0734,-10.647,1,0.0245,85.921
0.614,1982,0.08199999999999999,0.5760000000000001,0.619,1.28e-6,9,0.101,-10.784,0,0.0389,91.226
0.746,1981,0.299,0.8240000000000001,0.621,1.07e-6,0,0.35600000000000004,-6.944,1,0.0458,119.149
0.53,1994,0.00345,0.627,0.815,8.8e-4,7,0.6779999999999999,-3.145,1,0.0306,113.547
0.765,1943,0.873,0.443,0.477,0.0401,2,0.828,-6.8870000000000005,0,0.0495,131.05700000000002
0.466,1928,0.591,0.6920000000000001,0.21600000000000005,0,8,0.129,-12.949000000000002,1,0.944,100.781
0.038,1952,0.929,0.209,0.225,7.93e-4,3,0.112,-18.751,1,0.0666,139.542
0.795,1959,0.889,0.445,0.655,0,7,0.249,-8.296,1,0.0604,155.416
0.542,1967,0.731,0.512,0.306,0.122,11,0.0975,-15.075,1,0.0308,132.175
0.809,2006,0.51,0.792,0.816,0,3,0.35600000000000004,-4.751,1,0.255,96.038
0.48,2015,0.369,0.364,0.7979999999999999,0,0,0.51,-5.782,1,0.0872,166.87400000000005
0.574,2018,0.0206,0.835,0.7190000000000001,0.8390000000000001,10,0.0816,-9.791,0,0.149,126.081
0.227,2014,0.236,0.556,0.574,4.31e-4,4,0.0989,-6.01,1,0.0313,122.054
0.84,1958,0.31,0.466,0.8740000000000001,0.163,1,0.423,-4.423,1,0.149,92.233
0.693,1996,0.377,0.722,0.674,0,4,0.219,-7.917999999999997,1,0.341,80.885
0.425,1964,0.8320000000000001,0.6679999999999999,0.284,0.831,7,0.14400000000000002,-16.618,0,0.0385,85.18799999999997
0.963,1951,0.964,0.7959999999999999,0.623,0,2,0.222,-7.645,0,0.0863,137.779
0.752,2001,0.0631,0.684,0.687,1.29e-5,0,0.0601,-6.393,1,0.0228,91.201
0.0636,1953,0.991,0.333,0.112,0.774,11,0.0796,-18.168,1,0.0443,67.848
0.6559999999999999,2000,0.8270000000000001,0.711,0.496,0,0,0.0739,-11.418,1,0.879,139.602
0.146,2007,0.0374,0.274,0.7859999999999999,0,7,0.14300000000000002,-2.354,1,0.0333,161.061
0.7090000000000001,1992,0.0497,0.647,0.7979999999999999,0.00235,1,0.0723,-12.142,0,0.0366,100.631
0.416,1978,3.81e-4,0.299,0.972,0.0767,7,0.8859999999999999,-8.562000000000001,1,0.0462,157.016
0.175,1985,0.716,0.5770000000000001,0.235,1.6e-4,5,0.103,-13.24,1,0.0325,127.822
0.8909999999999999,1925,0.963,0.67,0.409,0,7,0.127,-13.17,1,0.233,154.279
0.246,1938,0.995,0.486,0.0653,0.17,7,0.3720000000000001,-18.905,1,0.0598,75.189
0.894,1965,0.8370000000000001,0.627,0.6579999999999999,0,5,0.722,-11.671,1,0.912,63.631
0.342,1980,0.00226,0.489,0.544,4.54e-6,4,0.0741,-10.412,1,0.0391,139.13
0.36,2002,0.00892,0.4920000000000001,0.956,0.872,5,0.28800000000000003,-4.186,1,0.0472,126.968
0.53,1992,0.0992,0.5710000000000001,0.54,0,4,0.13699999999999998,-8.837,1,0.0248,75.319
0.55,1950,0.888,0.575,0.102,1.0800000000000003e-5,1,0.12,-13.393,1,0.0644,131.219
0.7959999999999999,1929,0.987,0.516,0.449,0.317,7,0.107,-6.028,1,0.0369,122.408
0.5870000000000001,1958,0.769,0.454,0.385,0.0017,8,0.642,-15.162,1,0.0758,175.166
0.88,1977,0.032,0.677,0.238,0.111,2,0.092,-11.172,0,0.0526,82.926
0.321,1952,0.975,0.45,0.0865,0.917,0,0.108,-21.948,1,0.0422,138.96
0.903,1992,0.0907,0.64,0.852,0,2,0.151,-6.4060000000000015,1,0.028,139.94899999999998
0.0702,1965,0.992,0.259,0.0336,0.821,6,0.111,-24.497,1,0.0394,74.01899999999998
0.8220000000000001,1966,0.406,0.653,0.519,0.0209,2,0.101,-10.164,1,0.0497,98.883
0.746,1997,0.00433,0.5479999999999999,0.463,0.134,9,0.0504,-12.432,0,0.173,199.905
0.163,2002,0.649,0.534,0.392,2.27e-4,9,0.0948,-7.636,0,0.0267,90.379
0.6759999999999999,2004,0.257,0.662,0.507,0,5,0.0465,-8.238,1,0.118,86.412
0.902,1961,0.653,0.408,0.787,0,8,0.184,-7.286,1,0.134,151.563
0.45,1995,0.968,0.511,0.0347,0.792,9,0.0789,-23.527,1,0.0431,120.322
0.381,2000,0.8440000000000001,0.324,0.191,0,8,0.388,-13.865,1,0.0349,83.57700000000001
0.3670000000000001,2016,0.261,0.885,0.498,0.00171,0,0.6729999999999999,-8.06,1,0.0556,119.988
0.307,1980,0.161,0.565,0.778,1.44e-4,9,0.277,-5.8679999999999986,1,0.0814,102.196
0.581,1958,0.8690000000000001,0.442,0.0666,1.26e-5,7,0.189,-21.231,1,0.0385,165.317
0.782,1958,0.828,0.513,0.484,2.88e-6,10,0.124,-12.417,1,0.0434,124.175
0.591,1997,0.0578,0.7440000000000001,0.865,0,11,0.28300000000000003,-4.6610000000000005,0,0.35,162.065
0.779,2011,0.17600000000000002,0.615,0.901,0,3,0.204,-4.457,1,0.0302,131.989
0.826,2003,0.191,0.753,0.516,0,6,0.275,-5.164,1,0.0308,122.019
0.667,1959,0.57,0.59,0.342,0,3,0.0923,-7.098,1,0.0275,134.77200000000002
0.0779,1953,0.982,0.292,0.0611,0.657,2,0.227,-19.416,0,0.0492,131.855
0.501,2000,0.257,0.779,0.636,0.877,10,0.0806,-7.463999999999999,0,0.0639,91.114
0.293,1939,0.994,0.609,0.0936,0.7340000000000001,5,0.139,-15.647,0,0.0711,77.98100000000002
0.883,1936,0.5589999999999999,0.5579999999999999,0.428,0.937,0,0.368,-9.158,1,0.0319,128.17
0.6809999999999999,1930,0.994,0.612,0.211,0.726,7,0.12,-22.207,1,0.0562,100.747
0.421,1968,0.31,0.505,0.401,1.22e-6,0,0.0514,-12.549,1,0.0282,105.606
0.722,2010,0.585,0.5379999999999999,0.334,0,3,0.0851,-8,1,0.0337,88.084
0.105,2000,0.98,0.209,0.177,0.957,2,0.0869,-16.63,0,0.04,141.98
0.0575,1965,0.995,0.411,0.0423,0.923,7,0.0749,-25.218000000000004,1,0.0529,133.304
0.165,1951,0.956,0.38,0.255,0.785,9,0.0565,-10.344,1,0.0425,112.066
0.249,2018,0.34600000000000003,0.638,0.7170000000000001,0,2,0.105,-4.722,1,0.0337,100.027
0.964,1943,0.8240000000000001,0.6759999999999999,0.267,0,6,0.195,-12.309,1,0.133,117.722
0.509,1961,0.738,0.494,0.602,0,2,0.695,-10.885,0,0.868,177.231
0.104,1958,0.68,0.29600000000000004,0.313,0,7,0.203,-12.334,1,0.0336,120.371
0.917,1977,0.0744,0.7509999999999999,0.38,1e-5,0,0.087,-16.257,1,0.0637,120.282
0.482,1942,0.994,0.422,0.201,0.93,1,0.207,-17.221,1,0.0426,114.96
0.272,1926,0.4920000000000001,0.703,0.16699999999999998,1.45e-6,11,0.166,-21.189,1,0.926,88.931
0.0597,1949,0.957,0.227,0.184,7.44e-5,5,0.132,-18.045,1,0.0369,95.982
0.669,1989,0.4270000000000001,0.561,0.72,1.05e-6,6,0.0624,-8.006,1,0.0305,159.944
0.608,1956,0.986,0.509,0.531,6.35e-5,0,0.13699999999999998,-5.775,1,0.0334,108.822
0.608,2009,0.8959999999999999,0.472,0.8370000000000001,0,1,0.8759999999999999,-6.949,0,0.92,58.794
0.0964,1954,0.97,0.34700000000000003,0.0426,1.72e-6,4,0.131,-21.137,1,0.0431,88.74600000000002
0.0388,1928,0.984,0.28800000000000003,0.0723,0.85,1,0.114,-21.173,1,0.0368,111.135
0.889,1973,0.382,0.623,0.725,0,5,0.071,-8.642000000000001,1,0.0323,77.492
0.618,1937,0.72,0.445,0.467,2.54e-6,4,0.39,-9.766,0,0.0302,117.353
0.465,1962,0.633,0.355,0.44,0,11,0.218,-6.904,1,0.0258,106.008
0.185,1987,2.49e-4,0.339,0.991,0.00327,2,0.261,-5.0280000000000005,1,0.145,106.767
0.731,1961,0.4920000000000001,0.477,0.491,0.00102,7,0.101,-13.798,0,0.0564,120.831
0.715,2010,0.131,0.5760000000000001,0.8240000000000001,8.58e-6,8,0.0664,-5.473,1,0.0534,181.973
0.433,1942,0.8140000000000001,0.333,0.331,3.19e-6,7,0.257,-11.524,1,0.0363,113.441
0.908,1947,0.902,0.618,0.51,0.00392,7,0.378,-11.095999999999998,0,0.0295,110.154
0.879,1983,0.0489,0.537,0.862,0.505,7,0.1,-7.648,1,0.028,134.83100000000002
0.718,2015,0.28,0.61,0.397,0,6,0.0833,-8.506,1,0.0504,129.761
0.674,1992,0.218,0.6940000000000001,0.883,0,5,0.14,-4.989,1,0.0693,118.325
0.7040000000000001,1935,0.8959999999999999,0.411,0.471,0.381,0,0.424,-8.389,0,0.0295,170.285
0.768,1999,0.114,0.625,0.628,0,2,0.203,-4.532,1,0.0296,151.284
0.736,2015,0.152,0.69,0.5870000000000001,0,6,0.131,-6.892,0,0.0256,95.508
0.6709999999999999,1938,0.985,0.629,0.155,0.901,1,0.0953,-12.933,1,0.0536,105.976
0.364,1946,0.984,0.332,0.92,0.925,6,0.922,-3.76,1,0.0709,107.363
0.568,1981,0.13,0.517,0.718,0.0025,0,0.0876,-8.927999999999997,1,0.0423,118.75
0.669,1963,0.466,0.507,0.295,2.48e-6,7,0.317,-13.644,1,0.035,122.081
0.966,1930,0.989,0.649,0.529,0.5579999999999999,10,0.444,-7.67,0,0.321,154.642
0.292,2018,0.0682,0.7979999999999999,0.487,0,1,0.0925,-4.939,1,0.206,151.02
0.508,2002,0.0305,0.4270000000000001,0.706,0,0,0.32299999999999995,-6.533,1,0.355,173.91299999999995
0.0905,1989,0.764,0.705,0.184,0.0436,5,0.11,-16.695,1,0.0305,81.075
0.7909999999999999,1960,0.7609999999999999,0.579,0.163,0,9,0.292,-14.511,1,0.0303,148.123
0.785,1969,0.78,0.527,0.698,0.0014,2,0.0743,-6.296,1,0.0475,77.048
0.37,1935,0.747,0.632,0.197,0,4,0.18600000000000003,-16.435,0,0.962,165.75400000000005
0.5720000000000001,1952,0.16399999999999998,0.718,0.343,0,0,0.345,-12.916,1,0.906,130.474
0.331,2013,0.0355,0.58,0.685,3.4200000000000005e-5,11,0.315,-6.829,0,0.0394,125.968
0.619,1986,0.00333,0.452,0.73,0.7909999999999999,11,0.6940000000000001,-13.182,0,0.0518,149.548
0.108,1960,0.915,0.472,0.0552,0.944,4,0.353,-31.676,0,0.0321,129.602
0.706,1935,0.18600000000000003,0.7340000000000001,0.135,0,11,0.158,-17.727,0,0.944,94.8
0.321,2020,0.0787,0.722,0.672,4.71e-5,11,0.501,-4.745,0,0.0487,140.061
0.845,1985,0.0838,0.763,0.645,0.0174,6,0.0448,-9.581,1,0.0978,103.659
0.0601,2013,0.7879999999999999,0.529,0.353,0.853,7,0.116,-12.835,1,0.0292,104.557
0.6970000000000001,1970,0.605,0.6609999999999999,0.595,6.67e-4,5,0.0888,-9.582,0,0.037,125.095
0.418,1971,0.468,0.353,0.331,0.0352,0,0.968,-13.403,1,0.0345,174.16299999999995
0.0844,1965,0.987,0.343,0.182,0.883,7,0.745,-19.708,0,0.0417,67.339
0.417,1976,0.00361,0.336,0.7959999999999999,0.00143,6,0.0621,-10.845,0,0.0896,155.28
0.528,1959,0.969,0.473,0.0629,5.39e-5,2,0.099,-26.743,0,0.423,82.82799999999997
0.4370000000000001,1953,0.933,0.654,0.334,1.92e-5,0,0.108,-7.979,1,0.0414,154.89600000000004
0.797,1962,0.691,0.569,0.54,0.883,2,0.905,-11.022,1,0.0365,118.366
0.415,1988,0.0143,0.513,0.614,1.35e-6,2,0.343,-12.773,0,0.0315,134.08700000000002
0.284,2005,0.00489,0.364,0.71,0.00315,9,0.0747,-7.428,0,0.0972,123.902
0.903,1928,0.988,0.6629999999999999,0.324,0,7,0.267,-14.861,1,0.0959,134.224
0.203,1958,0.91,0.284,0.425,1.64e-6,0,0.623,-4.762,0,0.0302,93.49
0.792,2006,0.138,0.596,0.6409999999999999,0,2,0.318,-8.88,0,0.0336,76.59
0.126,1951,0.994,0.462,0.181,0.901,0,0.1,-21.521,1,0.0605,102.899
0.862,2011,0.0693,0.835,0.466,1.57e-6,7,0.243,-12.201,1,0.227,86.046
0.17,2007,1.39e-4,0.366,0.97,0.8079999999999999,8,0.168,-5.109,1,0.127,176.00400000000005
0.163,1950,0.8590000000000001,0.187,0.195,0,7,0.477,-13.907,1,0.0359,175.692
0.142,1942,0.941,0.452,0.171,0.0556,0,0.264,-15.442,1,0.0764,60.894
0.722,2017,5.4299999999999985e-5,0.41,0.87,0.00334,2,0.313,-6.848,1,0.0638,130.616
0.115,1946,0.974,0.35200000000000004,0.326,0.879,2,0.163,-15.388,0,0.0297,134.111
0.852,1976,0.0692,0.502,0.528,0,8,0.277,-9.14,1,0.0455,83.12899999999998
0.846,2017,0.0567,0.8490000000000001,0.823,0,4,0.0855,-4.575,1,0.0442,135.928
0.411,1987,0.674,0.467,0.07200000000000001,0,7,0.11,-17.925,1,0.0391,115.612
0.816,1945,0.647,0.601,0.304,0.00252,9,0.108,-16.077,1,0.0299,103.911
0.272,2007,0.306,0.426,0.784,0,3,0.0695,-3.225,1,0.0421,147.939
0.6409999999999999,1971,0.404,0.696,0.631,0.89,11,0.14800000000000002,-15.944,0,0.0821,118.966
0.6709999999999999,1958,0.693,0.411,0.5429999999999999,0.0028,10,0.206,-11.390999999999998,0,0.0674,177.65400000000002
0.5870000000000001,2013,0.0423,0.508,0.907,6.829999999999999e-5,6,0.221,-3.443,0,0.0565,104.997
0.89,1986,0.202,0.73,0.737,5.83e-5,4,0.153,-6.515,1,0.0333,99.998
0.158,2019,0.5660000000000001,0.358,0.358,2.32e-4,6,0.104,-7.18,1,0.0307,134.629
0.569,1985,0.1,0.633,0.956,0,2,0.0395,-4.962,1,0.0669,129.69799999999998
0.115,2005,0.37,0.228,0.29,0.928,0,0.494,-16.317999999999998,1,0.0407,124.267
0.718,1967,0.809,0.679,0.537,1.06e-5,9,0.184,-10.487,0,0.0482,118.446
0.342,1998,0.384,0.622,0.5720000000000001,1.17e-5,1,0.523,-9.16,1,0.153,96.073
0.7829999999999999,1978,0.639,0.481,0.175,0,7,0.234,-12.332,1,0.055,181.519
0.514,1934,0.993,0.496,0.103,0.971,7,0.106,-17.329,0,0.0869,73.262
0.128,1928,0.993,0.299,0.0441,0.893,11,0.67,-24.818,1,0.0375,91
0.885,1970,0.123,0.76,0.7020000000000001,1.38e-6,0,0.0807,-12.382,1,0.0362,118.783
0.35,2015,0.0621,0.733,0.565,3.24e-4,0,0.104,-8.515,1,0.0367,120.006
0.578,1990,0.123,0.452,0.8440000000000001,0.00143,2,0.145,-5.515,0,0.0293,140.02700000000002
0.565,1952,0.8740000000000001,0.565,0.318,0,9,0.077,-14.862,0,0.0519,126.882
0.423,1976,0.0065,0.5670000000000001,0.945,7.72e-6,11,0.978,-6.126,0,0.052,119.572
0.534,1986,0.12,0.7909999999999999,0.664,0.112,0,0.0684,-6.67,1,0.0343,122.281
0.449,1989,0.812,0.483,0.28600000000000003,0,10,0.221,-9.415,1,0.0595,80.812
0.522,2011,0.131,0.7290000000000001,0.7559999999999999,0,8,0.0527,-5.119,1,0.0294,104.945
0.591,1982,0.0013,0.436,0.6409999999999999,5.33e-5,4,0.115,-9.169,0,0.0414,77.749
0.453,1993,5.91e-6,0.382,0.867,0.581,9,0.196,-7.426,1,0.0399,87.309
0.797,2009,0.0308,0.602,0.944,0.00256,10,0.436,-4.238,1,0.0427,106.958
0.37,1972,0.158,0.434,0.7190000000000001,0,3,0.0685,-8.171,1,0.046,104.576
0.7140000000000001,1947,0.609,0.596,0.472,3.61e-5,11,0.627,-12.563,0,0.0443,113.809
0.463,1973,0.61,0.412,0.481,0.00117,2,0.184,-9.661,1,0.0305,78.479
0.544,1925,0.955,0.654,0.156,0,7,0.344,-12.899,1,0.382,139.32299999999998
0.768,2004,0.35200000000000004,0.609,0.7979999999999999,0,2,0.0136,-7.184,1,0.0323,144.481
0.228,2009,4.51e-4,0.454,0.8320000000000001,0.0188,7,0.076,-5.649,1,0.0343,135.08700000000002
0.84,2008,0.298,0.7879999999999999,0.585,0,10,0.34600000000000003,-4.884,1,0.0559,136.002
0.172,2006,5.1e-5,0.219,0.952,0.0989,2,0.157,-3.621,1,0.17600000000000002,112.886
0.0394,1948,0.948,0.124,0.101,0.862,10,0.117,-18.786,0,0.0413,83.314
0.755,1975,0.289,0.513,0.664,3.16e-6,6,0.987,-11.17,0,0.0561,86.14200000000002
0.726,1993,2.78e-4,0.545,0.86,0.265,7,0.0961,-5.6179999999999986,1,0.0454,115.32
0.337,1985,0.165,0.521,0.414,0.00294,1,0.336,-10.128,1,0.0307,144.15
0.593,2004,2.54e-4,0.5479999999999999,0.935,0,9,0.422,-2.112,1,0.0775,141.118
0.462,1949,0.453,0.632,0.27,1.5e-6,9,0.177,-16.11,1,0.0462,139.434
0.17,1942,0.995,0.434,0.125,0.926,7,0.0913,-21.117,1,0.0359,131.69899999999998
0.648,1975,0.444,0.6659999999999999,0.5710000000000001,0.505,7,0.0576,-6.566,0,0.0515,139.935
0.863,1942,0.988,0.725,0.219,0.5660000000000001,8,0.0882,-11.697,0,0.11,131.563
0.0598,1952,0.994,0.282,0.0348,1.04e-4,4,0.197,-23.742,0,0.0447,78.768
0.71,1993,0.225,0.6609999999999999,0.847,0.835,7,0.0863,-11.855,1,0.0349,125.862
0.404,2009,0.897,0.5720000000000001,0.183,0.00275,3,0.103,-16.069000000000006,1,0.0323,110.029
0.612,2000,0.0106,0.5529999999999999,0.763,2.78e-5,1,0.217,-7.26,1,0.07200000000000001,136.749
0.5720000000000001,1982,0.287,0.607,0.879,3e-6,1,0.0566,-8.389,0,0.125,115.545
0.498,1984,0.0473,0.189,0.713,0.19,6,0.93,-9.488,1,0.0541,147.566
0.532,1933,0.97,0.7390000000000001,0.15,0.00233,7,0.42,-13.117,1,0.0391,101.369
0.0997,2011,0.85,0.315,0.29600000000000004,0.0118,0,0.101,-9.899,1,0.0281,98.833
0.7120000000000001,1995,0.0415,0.324,0.728,0.00156,7,0.293,-7.529,1,0.0331,99.246
0.195,1982,0.7340000000000001,0.485,0.261,0.00277,3,0.067,-13.263,1,0.0403,115.532
0.912,1976,0.664,0.8370000000000001,0.575,0,8,0.0664,-5.402,1,0.0751,118.444
0.5589999999999999,1986,0.00874,0.6,0.574,7.41e-6,10,0.117,-13.164,1,0.0395,122.141
0.609,2010,0.4320000000000001,0.715,0.584,1.41e-6,8,0.095,-8.231,1,0.0296,90.99
0.664,1980,0.00962,0.7290000000000001,0.395,0.0221,0,0.0919,-16.142,1,0.206,86.126
0.882,1964,0.622,0.422,0.319,0,5,0.298,-10.868,0,0.0511,171.798
0.963,1925,0.989,0.667,0.539,0.893,3,0.21600000000000005,-8.665,1,0.0341,121.589
0.312,1971,0.00536,0.43,0.387,0.0084,2,0.102,-15.606,1,0.087,147.894
0.841,1979,0.00765,0.5539999999999999,0.7909999999999999,3.72e-6,7,0.12,-10.401,1,0.0376,146.933
0.243,1946,0.995,0.33,0.0937,0.833,8,0.111,-21.106,1,0.0456,128.982
0.382,1970,0.5429999999999999,0.392,0.446,6.03e-6,11,0.13,-7.481,0,0.0711,162.541
0.0362,2000,0.00633,0.14400000000000002,0.6679999999999999,0.308,8,0.11,-6.622000000000001,1,0.048,89.64
0.873,1960,0.8240000000000001,0.472,0.118,0,5,0.8240000000000001,-21.451,1,0.698,158.07399999999996
0.0425,1993,0.157,0.342,0.237,1.37e-4,9,0.102,-14.972,0,0.0284,168.759
0.596,1954,0.775,0.578,0.564,7.87e-5,8,0.0502,-6.497000000000001,1,0.0269,95.254
